File,Author,NumCommits
ql/src/java/org/apache/hadoop/hive/ql/ppd,Ashutosh Chauhan,
ql/src/java/org/apache/hadoop/hive/ql/processors,Ashutosh Chauhan,1.0
ql/src/java/org/apache/hadoop/hive/ql/security,Ashutosh Chauhan,1.0
ql/src/java/org/apache/hadoop/hive/ql/security/authorization,Ashutosh Chauhan,1.0
ql/src/java/org/apache/hadoop/hive/ql/session,Ashutosh Chauhan,2.0
ql/src/java/org/apache/hadoop/hive/ql/stats/jdbc,Ashutosh Chauhan,1.0
ql/src/java/org/apache/hadoop/hive/ql/udf,Ashutosh Chauhan,1.0
ql/src/java/org/apache/hadoop/hive/ql/udf/generic,Ashutosh Chauhan,2.0
ql/src/java/org/apache/hadoop/hive/ql/util,Ashutosh Chauhan,1.0
ql/src/test/data,Ashutosh Chauhan,1.0
ql/src/test/org/apache/hadoop/hive/ql,Ashutosh Chauhan,4.0
ql/src/test/org/apache/hadoop/hive/ql/exec,Ashutosh Chauhan,3.0
ql/src/test/org/apache/hadoop/hive/ql/history,Ashutosh Chauhan,2.0
ql/src/test/org/apache/hadoop/hive/ql/io,Ashutosh Chauhan,4.0
ql/src/test/org/apache/hadoop/hive/ql/metadata,Ashutosh Chauhan,3.0
ql/src/test/org/apache/hadoop/hive/ql/udf/generic,Ashutosh Chauhan,1.0
ql/src/test/queries/clientnegative,Ashutosh Chauhan,5.0
ql/src/test/queries/clientpositive,Ashutosh Chauhan,4.0
ql/src/test/results/clientnegative,Ashutosh Chauhan,3.0
ql/src/test/results/clientpositive,Ashutosh Chauhan,7.0
ql/src/test/results/compiler/plan,Ashutosh Chauhan,
ql/src/test/scripts,Ashutosh Chauhan,1.0
ql/src/test/templates,Ashutosh Chauhan,2.0
serde,Ashutosh Chauhan,2.0
serde/if,Ashutosh Chauhan,1.0
serde/if/test,Ashutosh Chauhan,1.0
serde/src/gen/thrift/gen-cpp,Ashutosh Chauhan,1.0
serde/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/serde,Ashutosh Chauhan,
serde/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/serde/test,Ashutosh Chauhan,1.0
serde/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/serde2/thrift/test,Ashutosh Chauhan,1.0
serde/src/gen/thrift/gen-py,Ashutosh Chauhan,1.0
serde/src/gen/thrift/gen-py/org_apache_hadoop_hive_serde,Ashutosh Chauhan,1.0
serde/src/gen/thrift/gen-rb,Ashutosh Chauhan,1.0
serde/src/java/org/apache/hadoop/hive/serde2,Ashutosh Chauhan,1.0
serde/src/java/org/apache/hadoop/hive/serde2/avro,Ashutosh Chauhan,
serde/src/java/org/apache/hadoop/hive/serde2/binarysortable,Ashutosh Chauhan,1.0
serde/src/java/org/apache/hadoop/hive/serde2/columnar,Ashutosh Chauhan,1.0
serde/src/java/org/apache/hadoop/hive/serde2/dynamic_type,Ashutosh Chauhan,2.0
serde/src/java/org/apache/hadoop/hive/serde2/io,Ashutosh Chauhan,
serde/src/java/org/apache/hadoop/hive/serde2/lazy,Ashutosh Chauhan,3.0
serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector,Ashutosh Chauhan,1.0
serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive,Ashutosh Chauhan,2.0
serde/src/java/org/apache/hadoop/hive/serde2/lazybinary,Ashutosh Chauhan,1.0
serde/src/java/org/apache/hadoop/hive/serde2/lazydio,Ashutosh Chauhan,1.0
serde/src/java/org/apache/hadoop/hive/serde2/objectinspector,Ashutosh Chauhan,3.0
serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/primitive,Ashutosh Chauhan,5.0
serde/src/java/org/apache/hadoop/hive/serde2/thrift,Ashutosh Chauhan,1.0
serde/src/java/org/apache/hadoop/hive/serde2/typeinfo,Ashutosh Chauhan,1.0
serde/src/test/org/apache/hadoop/hive/serde2,Ashutosh Chauhan,2.0
serde/src/test/org/apache/hadoop/hive/serde2/avro,Ashutosh Chauhan,
serde/src/test/org/apache/hadoop/hive/serde2/binarysortable,Ashutosh Chauhan,2.0
serde/src/test/org/apache/hadoop/hive/serde2/columnar,Ashutosh Chauhan,2.0
serde/src/test/org/apache/hadoop/hive/serde2/dynamic_type,Ashutosh Chauhan,1.0
serde/src/test/org/apache/hadoop/hive/serde2/lazy,Ashutosh Chauhan,1.0
serde/src/test/org/apache/hadoop/hive/serde2/lazybinary,Ashutosh Chauhan,3.0
serde/src/test/org/apache/hadoop/hive/serde2/objectinspector,Ashutosh Chauhan,2.0
service,Ashutosh Chauhan,
service/lib/php/ext/thrift_protocol,Ashutosh Chauhan,1.0
service/lib/php/ext/thrift_protocol/tags/1.0.0,Ashutosh Chauhan,1.0
service/lib/py/fb303,Ashutosh Chauhan,1.0
service/lib/py/thrift/protocol,Ashutosh Chauhan,1.0
service/lib/py/thrift/reflection,Ashutosh Chauhan,1.0
service/lib/py/thrift/reflection/limited,Ashutosh Chauhan,1.0
service/src/gen/thrift/gen-cpp,Ashutosh Chauhan,1.0
service/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/service,Ashutosh Chauhan,1.0
service/src/gen/thrift/gen-py,Ashutosh Chauhan,1.0
service/src/gen/thrift/gen-py/hive_service,Ashutosh Chauhan,1.0
service/src/gen/thrift/gen-rb,Ashutosh Chauhan,1.0
service/src/java/org/apache/hadoop/hive/service,Ashutosh Chauhan,1.0
service/src/test/org/apache/hadoop/hive/service,Ashutosh Chauhan,1.0
service/src/test/php,Ashutosh Chauhan,1.0
shims,Ashutosh Chauhan,3.0
shims/src/0.20/java/org/apache/hadoop/hive/shims,Ashutosh Chauhan,4.0
shims/src/0.20S/java/org/apache/hadoop/hive/shims,Ashutosh Chauhan,
shims/src/0.23/java/org/apache/hadoop/hive/shims,Ashutosh Chauhan,
shims/src/common-secure/java/org/apache/hadoop/hive/shims,Ashutosh Chauhan,4.0
shims/src/common-secure/java/org/apache/hadoop/hive/thrift,Ashutosh Chauhan,1.0
shims/src/common/java/org/apache/hadoop/fs,Ashutosh Chauhan,2.0
shims/src/common/java/org/apache/hadoop/hive/shims,Ashutosh Chauhan,4.0
shims/src/common/java/org/apache/hadoop/hive/thrift,Ashutosh Chauhan,
shims/src/test/org/apache/hadoop/hive/thrift,Ashutosh Chauhan,1.0
testutils,Ashutosh Chauhan,2.0
testutils/ptest,Ashutosh Chauhan,
,Namit Jain,48.0
ant/src/org/apache/hadoop/hive/ant,Namit Jain,
bin,Namit Jain,
bin/ext,Namit Jain,
builtins,Namit Jain,
cli,Namit Jain,
cli/src/java/org/apache/hadoop/hive/cli,Namit Jain,2.0
common,Namit Jain,
common/src/java/conf,Namit Jain,
common/src/java/org/apache/hadoop/hive/common,Namit Jain,1.0
common/src/java/org/apache/hadoop/hive/conf,Namit Jain,8.0
common/src/test/org/apache/hadoop/hive/conf,Namit Jain,
conf,Namit Jain,7.0
contrib,Namit Jain,
contrib/src/java/org/apache/hadoop/hive/contrib/genericudf/example,Namit Jain,
contrib/src/java/org/apache/hadoop/hive/contrib/serde2,Namit Jain,
contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes,Namit Jain,
contrib/src/java/org/apache/hadoop/hive/metastore/hooks,Namit Jain,2.0
contrib/src/java/org/apache/hadoop/hive/ql/hooks,Namit Jain,1.0
contrib/src/java/org/apache/hadoop/hive/ql/hooks/conf,Namit Jain,1.0
contrib/src/java/org/apache/hadoop/hive/ql/stats,Namit Jain,1.0
contrib/src/test/org/apache/hadoop/hive/contrib/mr,Namit Jain,
contrib/src/test/org/apache/hadoop/hive/contrib/serde2,Namit Jain,
contrib/src/test/queries/clientnegative,Namit Jain,
contrib/src/test/queries/clientpositive,Namit Jain,
contrib/src/test/results/clientnegative,Namit Jain,1.0
contrib/src/test/results/clientpositive,Namit Jain,1.0
data/conf,Namit Jain,
data/files,Namit Jain,
data/scripts,Namit Jain,
docs,Namit Jain,
eclipse-templates,Namit Jain,1.0
eclipse-templates/.externalToolBuilders,Namit Jain,
eclipse-templates/.settings,Namit Jain,
hbase-handler,Namit Jain,
hbase-handler/src/java/org/apache/hadoop/hive/hbase,Namit Jain,
hbase-handler/src/test/org/apache/hadoop/hive/hbase,Namit Jain,
hbase-handler/src/test/queries,Namit Jain,
hbase-handler/src/test/queries/negative,Namit Jain,
hbase-handler/src/test/results,Namit Jain,
hbase-handler/src/test/results/negative,Namit Jain,1.0
hbase-handler/src/test/results/positive,Namit Jain,1.0
hbase-handler/src/test/templates,Namit Jain,
hwi,Namit Jain,
hwi/web,Namit Jain,
hwi/web/img,Namit Jain,
ivy,Namit Jain,
jdbc,Namit Jain,
jdbc/src/java/org/apache/hadoop/hive/jdbc,Namit Jain,1.0
jdbc/src/test/org/apache/hadoop/hive/jdbc,Namit Jain,4.0
metastore,Namit Jain,
metastore/if,Namit Jain,5.0
metastore/scripts,Namit Jain,
metastore/scripts/upgrade,Namit Jain,
metastore/scripts/upgrade/derby,Namit Jain,1.0
metastore/scripts/upgrade/mysql,Namit Jain,1.0
metastore/scripts/upgrade/oracle,Namit Jain,1.0
metastore/scripts/upgrade/postgres,Namit Jain,1.0
metastore/src/gen/thrift/gen-cpp,Namit Jain,5.0
metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api,Namit Jain,4.0
metastore/src/gen/thrift/gen-php,Namit Jain,
metastore/src/gen/thrift/gen-php/hive_metastore,Namit Jain,5.0
metastore/src/gen/thrift/gen-php/metastore,Namit Jain,1.0
metastore/src/gen/thrift/gen-py,Namit Jain,
metastore/src/gen/thrift/gen-py/hive_metastore,Namit Jain,5.0
metastore/src/gen/thrift/gen-rb,Namit Jain,5.0
metastore/src/java/org/apache/hadoop/hive/metastore,Namit Jain,8.0
metastore/src/java/org/apache/hadoop/hive/metastore/events,Namit Jain,1.0
metastore/src/java/org/apache/hadoop/hive/metastore/parser,Namit Jain,
metastore/src/java/org/apache/hadoop/hive/metastore/tools,Namit Jain,
metastore/src/model,Namit Jain,3.0
metastore/src/model/org/apache/hadoop/hive/metastore/model,Namit Jain,3.0
metastore/src/test/org/apache/hadoop/hive/metastore,Namit Jain,3.0
odbc,Namit Jain,
pdk,Namit Jain,
pdk/scripts,Namit Jain,
ql,Namit Jain,
ql/if,Namit Jain,1.0
ql/src/gen/thrift/gen-cpp,Namit Jain,1.0
ql/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/ql/plan/api,Namit Jain,2.0
ql/src/gen/thrift/gen-php/queryplan,Namit Jain,1.0
ql/src/gen/thrift/gen-py,Namit Jain,
ql/src/gen/thrift/gen-py/queryplan,Namit Jain,1.0
ql/src/gen/thrift/gen-rb,Namit Jain,1.0
ql/src/java/conf,Namit Jain,
ql/src/java/org/apache/hadoop/hive/ql,Namit Jain,15.0
ql/src/java/org/apache/hadoop/hive/ql/exec,Namit Jain,32.0
ql/src/java/org/apache/hadoop/hive/ql/exec/errors,Namit Jain,
ql/src/java/org/apache/hadoop/hive/ql/exec/persistence,Namit Jain,
ql/src/java/org/apache/hadoop/hive/ql/history,Namit Jain,
ql/src/java/org/apache/hadoop/hive/ql/hooks,Namit Jain,
ql/src/java/org/apache/hadoop/hive/ql/index/compact,Namit Jain,1.0
ql/src/java/org/apache/hadoop/hive/ql/io,Namit Jain,4.0
ql/src/java/org/apache/hadoop/hive/ql/io/avro,Namit Jain,
ql/src/java/org/apache/hadoop/hive/ql/io/rcfile/merge,Namit Jain,1.0
ql/src/java/org/apache/hadoop/hive/ql/lib,Namit Jain,1.0
ql/src/java/org/apache/hadoop/hive/ql/lockmgr/zookeeper,Namit Jain,2.0
ql/src/java/org/apache/hadoop/hive/ql/log,Namit Jain,
ql/src/java/org/apache/hadoop/hive/ql/metadata,Namit Jain,11.0
ql/src/java/org/apache/hadoop/hive/ql/metadata/formatting,Namit Jain,2.0
ql/src/java/org/apache/hadoop/hive/ql/optimizer,Namit Jain,23.0
ql/src/java/org/apache/hadoop/hive/ql/optimizer/index,Namit Jain,2.0
ql/src/java/org/apache/hadoop/hive/ql/optimizer/lineage,Namit Jain,2.0
ql/src/java/org/apache/hadoop/hive/ql/optimizer/pcr,Namit Jain,2.0
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical,Namit Jain,4.0
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/index,Namit Jain,1.0
ql/src/java/org/apache/hadoop/hive/ql/optimizer/ppr,Namit Jain,5.0
ql/src/java/org/apache/hadoop/hive/ql/optimizer/unionproc,Namit Jain,2.0
ql/src/java/org/apache/hadoop/hive/ql/parse,Namit Jain,35.0
ql/src/java/org/apache/hadoop/hive/ql/plan,Namit Jain,15.0
ql/src/java/org/apache/hadoop/hive/ql/ppd,Namit Jain,3.0
ql/src/java/org/apache/hadoop/hive/ql/processors,Namit Jain,2.0
ql/src/java/org/apache/hadoop/hive/ql/security,Namit Jain,
ql/src/java/org/apache/hadoop/hive/ql/security/authorization,Namit Jain,
ql/src/java/org/apache/hadoop/hive/ql/session,Namit Jain,
ql/src/java/org/apache/hadoop/hive/ql/stats/jdbc,Namit Jain,
ql/src/java/org/apache/hadoop/hive/ql/udf,Namit Jain,2.0
ql/src/java/org/apache/hadoop/hive/ql/udf/generic,Namit Jain,2.0
ql/src/java/org/apache/hadoop/hive/ql/util,Namit Jain,
ql/src/test/data,Namit Jain,
ql/src/test/org/apache/hadoop/hive/ql,Namit Jain,2.0
ql/src/test/org/apache/hadoop/hive/ql/exec,Namit Jain,1.0
ql/src/test/org/apache/hadoop/hive/ql/history,Namit Jain,
ql/src/test/org/apache/hadoop/hive/ql/io,Namit Jain,1.0
ql/src/test/org/apache/hadoop/hive/ql/metadata,Namit Jain,2.0
ql/src/test/org/apache/hadoop/hive/ql/udf/generic,Namit Jain,
ql/src/test/queries/clientnegative,Namit Jain,2.0
ql/src/test/queries/clientpositive,Namit Jain,14.0
ql/src/test/results/clientnegative,Namit Jain,10.0
ql/src/test/results/clientpositive,Namit Jain,23.0
ql/src/test/results/compiler/plan,Namit Jain,4.0
ql/src/test/scripts,Namit Jain,
ql/src/test/templates,Namit Jain,1.0
serde,Namit Jain,
serde/if,Namit Jain,
serde/if/test,Namit Jain,
serde/src/gen/thrift/gen-cpp,Namit Jain,
serde/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/serde,Namit Jain,
serde/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/serde/test,Namit Jain,
serde/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/serde2/thrift/test,Namit Jain,1.0
serde/src/gen/thrift/gen-py,Namit Jain,
serde/src/gen/thrift/gen-py/org_apache_hadoop_hive_serde,Namit Jain,
serde/src/gen/thrift/gen-rb,Namit Jain,
serde/src/java/org/apache/hadoop/hive/serde2,Namit Jain,
serde/src/java/org/apache/hadoop/hive/serde2/avro,Namit Jain,
serde/src/java/org/apache/hadoop/hive/serde2/binarysortable,Namit Jain,
serde/src/java/org/apache/hadoop/hive/serde2/columnar,Namit Jain,
serde/src/java/org/apache/hadoop/hive/serde2/dynamic_type,Namit Jain,
serde/src/java/org/apache/hadoop/hive/serde2/io,Namit Jain,
serde/src/java/org/apache/hadoop/hive/serde2/lazy,Namit Jain,1.0
serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector,Namit Jain,
serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive,Namit Jain,
serde/src/java/org/apache/hadoop/hive/serde2/lazybinary,Namit Jain,
serde/src/java/org/apache/hadoop/hive/serde2/lazydio,Namit Jain,
serde/src/java/org/apache/hadoop/hive/serde2/objectinspector,Namit Jain,
serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/primitive,Namit Jain,
serde/src/java/org/apache/hadoop/hive/serde2/thrift,Namit Jain,
serde/src/java/org/apache/hadoop/hive/serde2/typeinfo,Namit Jain,
serde/src/test/org/apache/hadoop/hive/serde2,Namit Jain,
serde/src/test/org/apache/hadoop/hive/serde2/avro,Namit Jain,
serde/src/test/org/apache/hadoop/hive/serde2/binarysortable,Namit Jain,
serde/src/test/org/apache/hadoop/hive/serde2/columnar,Namit Jain,
serde/src/test/org/apache/hadoop/hive/serde2/dynamic_type,Namit Jain,
serde/src/test/org/apache/hadoop/hive/serde2/lazy,Namit Jain,
serde/src/test/org/apache/hadoop/hive/serde2/lazybinary,Namit Jain,
serde/src/test/org/apache/hadoop/hive/serde2/objectinspector,Namit Jain,
service,Namit Jain,
service/lib/php/ext/thrift_protocol,Namit Jain,
service/lib/php/ext/thrift_protocol/tags/1.0.0,Namit Jain,
service/lib/py/fb303,Namit Jain,
service/lib/py/thrift/protocol,Namit Jain,
service/lib/py/thrift/reflection,Namit Jain,
service/lib/py/thrift/reflection/limited,Namit Jain,
service/src/gen/thrift/gen-cpp,Namit Jain,
service/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/service,Namit Jain,
service/src/gen/thrift/gen-py,Namit Jain,
service/src/gen/thrift/gen-py/hive_service,Namit Jain,
service/src/gen/thrift/gen-rb,Namit Jain,
service/src/java/org/apache/hadoop/hive/service,Namit Jain,
service/src/test/org/apache/hadoop/hive/service,Namit Jain,
service/src/test/php,Namit Jain,
shims,Namit Jain,
shims/src/0.20/java/org/apache/hadoop/hive/shims,Namit Jain,
shims/src/0.20S/java/org/apache/hadoop/hive/shims,Namit Jain,
shims/src/0.23/java/org/apache/hadoop/hive/shims,Namit Jain,
shims/src/common-secure/java/org/apache/hadoop/hive/shims,Namit Jain,
shims/src/common-secure/java/org/apache/hadoop/hive/thrift,Namit Jain,
shims/src/common/java/org/apache/hadoop/fs,Namit Jain,
shims/src/common/java/org/apache/hadoop/hive/shims,Namit Jain,
shims/src/common/java/org/apache/hadoop/hive/thrift,Namit Jain,
shims/src/test/org/apache/hadoop/hive/thrift,Namit Jain,
testutils,Namit Jain,
testutils/ptest,Namit Jain,4.0
,Carl Steinbach,27.0
ant/src/org/apache/hadoop/hive/ant,Carl Steinbach,
bin,Carl Steinbach,1.0
bin/ext,Carl Steinbach,1.0
builtins,Carl Steinbach,3.0
cli,Carl Steinbach,2.0
cli/src/java/org/apache/hadoop/hive/cli,Carl Steinbach,
common,Carl Steinbach,4.0
common/src/java/conf,Carl Steinbach,2.0
common/src/java/org/apache/hadoop/hive/common,Carl Steinbach,
common/src/java/org/apache/hadoop/hive/conf,Carl Steinbach,6.0
common/src/test/org/apache/hadoop/hive/conf,Carl Steinbach,
conf,Carl Steinbach,4.0
contrib,Carl Steinbach,2.0
contrib/src/java/org/apache/hadoop/hive/contrib/genericudf/example,Carl Steinbach,
contrib/src/java/org/apache/hadoop/hive/contrib/serde2,Carl Steinbach,
contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes,Carl Steinbach,
contrib/src/java/org/apache/hadoop/hive/metastore/hooks,Carl Steinbach,
contrib/src/java/org/apache/hadoop/hive/ql/hooks,Carl Steinbach,
contrib/src/java/org/apache/hadoop/hive/ql/hooks/conf,Carl Steinbach,
contrib/src/java/org/apache/hadoop/hive/ql/stats,Carl Steinbach,
contrib/src/test/org/apache/hadoop/hive/contrib/mr,Carl Steinbach,
contrib/src/test/org/apache/hadoop/hive/contrib/serde2,Carl Steinbach,
contrib/src/test/queries/clientnegative,Carl Steinbach,1.0
contrib/src/test/queries/clientpositive,Carl Steinbach,1.0
contrib/src/test/results/clientnegative,Carl Steinbach,1.0
contrib/src/test/results/clientpositive,Carl Steinbach,1.0
data/conf,Carl Steinbach,
data/files,Carl Steinbach,1.0
data/scripts,Carl Steinbach,
docs,Carl Steinbach,
eclipse-templates,Carl Steinbach,3.0
eclipse-templates/.externalToolBuilders,Carl Steinbach,
eclipse-templates/.settings,Carl Steinbach,
hbase-handler,Carl Steinbach,3.0
hbase-handler/src/java/org/apache/hadoop/hive/hbase,Carl Steinbach,
hbase-handler/src/test/org/apache/hadoop/hive/hbase,Carl Steinbach,
hbase-handler/src/test/queries,Carl Steinbach,
hbase-handler/src/test/queries/negative,Carl Steinbach,1.0
hbase-handler/src/test/results,Carl Steinbach,
hbase-handler/src/test/results/negative,Carl Steinbach,1.0
hbase-handler/src/test/results/positive,Carl Steinbach,
hbase-handler/src/test/templates,Carl Steinbach,1.0
hwi,Carl Steinbach,2.0
hwi/web,Carl Steinbach,
